Id,date,sessions_per_day,energy_per_day_kWh,avg_duration_min,avg_power_kW_day,dow,is_weekend,month,year,week,CH_SPEED,CH_TYPE,CON_TYPE,CP_CHARGE,USAGE_,OUTPUT1_kW,OUTPUT2_kW,lon,lat
50994,2019-08-01,3,43.730000000000004,26.666666666666668,28.623717948717946,Do,FALSE,Aug,2019,31,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-08-02,6,75.894,91.33333333333333,9.941980266785977,Fr,FALSE,Aug,2019,31,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-08-03,6,98.963,94,13.322550342359165,Sa,FALSE,Aug,2019,31,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-08-04,2,20.93,41,15.491363636363637,So,FALSE,Aug,2019,31,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-08-07,7,42.906,37.42857142857143,23.364304683411827,Mi,FALSE,Aug,2019,32,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-08-08,5,60.802,31.6,22.307909241971057,Do,FALSE,Aug,2019,32,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-08-13,2,25.863,71.5,12.726986666666667,Di,FALSE,Aug,2019,33,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-08-14,7,107.586,41.857142857142854,21.706976492250362,Mi,FALSE,Aug,2019,33,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-08-15,5,69.91799999999999,48.4,26.096377799415777,Do,FALSE,Aug,2019,33,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-08-16,8,176.399,58.25,25.353332503214155,Fr,FALSE,Aug,2019,33,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-08-17,8,54.608,27.625,19.89027523874152,Sa,FALSE,Aug,2019,33,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-08-18,5,39.609,23.8,19.988386554621847,So,FALSE,Aug,2019,33,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-08-19,10,106.779,51.5,19.87951040065377,Mo,FALSE,Aug,2019,34,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-08-20,4,38.629000000000005,51.25,17.379335150143973,Di,FALSE,Aug,2019,34,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-08-21,6,74.255,73.5,16.547515292002327,Mi,FALSE,Aug,2019,34,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-08-22,5,70.432,59.8,18.692882085951883,Do,FALSE,Aug,2019,34,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-08-23,6,79.052,51.666666666666664,20.288362521644427,Fr,FALSE,Aug,2019,34,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-08-24,8,74.126,24.625,20.47581818181818,Sa,FALSE,Aug,2019,34,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-08-25,6,81.61,34.666666666666664,27.961413172762416,So,FALSE,Aug,2019,34,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-08-26,10,94.07000000000001,40.6,18.713370891390515,Mo,FALSE,Aug,2019,35,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-08-27,8,107.024,56.25,20.06376425729443,Di,FALSE,Aug,2019,35,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-08-28,8,106.088,48.125,17.545500718157715,Mi,FALSE,Aug,2019,35,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-08-29,7,53.671,49.142857142857146,16.79268674957537,Do,FALSE,Aug,2019,35,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-08-30,5,44.218,70.6,11.02483704986965,Fr,FALSE,Aug,2019,35,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-08-31,7,67.562,31,22.637936898118,Sa,FALSE,Aug,2019,35,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-09-01,4,73.31700000000001,45,23.98229079926285,So,FALSE,Sep,2019,35,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-09-02,5,55.36,58.2,11.584828614008941,Mo,FALSE,Sep,2019,36,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-09-03,4,39.16,33.5,19.18283121759342,Di,FALSE,Sep,2019,36,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-09-04,8,45.337,33.125,15.078597852432706,Mi,FALSE,Sep,2019,36,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-09-06,1,1.184,19,3.738947368421053,Fr,FALSE,Sep,2019,36,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-09-07,2,28.3,33.5,26.91135135135135,Sa,FALSE,Sep,2019,36,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-09-08,3,33.89,25.333333333333332,27.123846153846156,So,FALSE,Sep,2019,36,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-10-01,5,72.893,41.4,22.697663829787235,Di,FALSE,Okt,2019,40,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-10-02,8,75.42699999999999,34.125,21.2971057229603,Mi,FALSE,Okt,2019,40,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-10-03,5,56.51,36.4,18.04472920319501,Do,FALSE,Okt,2019,40,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-10-04,7,39.679,35.714285714285715,11.31741852563656,Fr,FALSE,Okt,2019,40,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-10-06,4,48.986000000000004,90.25,10.497395170436993,So,FALSE,Okt,2019,40,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-10-07,2,11.431999999999999,183.5,1.9433560111835975,Mo,FALSE,Okt,2019,41,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-10-08,7,51.28,21.857142857142858,20.569731381496087,Di,FALSE,Okt,2019,41,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-11-01,6,83.024,42.666666666666664,20.459285119486733,Fr,FALSE,Nov,2019,44,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-11-02,5,44.318,45.2,19.209479207661026,Sa,FALSE,Nov,2019,44,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-11-03,7,86.411,55.285714285714285,21.102579213349173,So,FALSE,Nov,2019,44,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-11-04,1,6.01,22,16.39090909090909,Mo,FALSE,Nov,2019,45,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-11-06,2,36.919,160.5,5.979210526315789,Mi,FALSE,Nov,2019,45,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-11-07,5,29.488,34.4,26.734259842519684,Do,FALSE,Nov,2019,45,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-11-08,5,55.32,32.2,20.06804028367087,Fr,FALSE,Nov,2019,45,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-12-01,1,1.38,3,27.599999999999998,So,FALSE,Dez,2019,48,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-12-02,4,78.071,93.75,18.587098254596885,Mo,FALSE,Dez,2019,49,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-12-03,4,66.65,74.5,14.52534877954114,Di,FALSE,Dez,2019,49,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-12-05,1,5.822,54,6.4688888888888885,Do,FALSE,Dez,2019,49,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-12-06,2,29.646,149,6.134317166704263,Fr,FALSE,Dez,2019,49,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-12-07,1,8.43,18,28.1,Sa,FALSE,Dez,2019,49,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50994,2019-12-08,4,59.715,58.5,16.484066754709822,So,FALSE,Dez,2019,49,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,CHARGE,PUBLIC,50,43,-3.3380665041298214,56.59116886834069
50995,2018-01-11,1,15.13,21,43.228571428571435,Do,FALSE,Jan,2018,2,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-01-12,4,12.600000000000001,18.25,16.455711206896552,Fr,FALSE,Jan,2018,2,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-02-09,1,14.05,36,23.416666666666668,Fr,FALSE,Feb,2018,6,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-02-11,3,64.952,62.333333333333336,27.50823749415615,So,FALSE,Feb,2018,6,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-02-12,4,56.266,42.75,26.907976613550385,Mo,FALSE,Feb,2018,7,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-03-09,1,10.92,45,14.56,Fr,FALSE,Mrz,2018,10,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-03-10,1,0.799,3,15.98,Sa,FALSE,Mrz,2018,10,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-03-11,3,61.494,93.33333333333333,11.964769262076953,So,FALSE,Mrz,2018,10,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-03-12,2,1.577,11,4.1975,Mo,FALSE,Mrz,2018,11,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-04-09,4,37.35,27.75,20.71530506868399,Mo,FALSE,Apr,2018,15,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-04-10,2,33.476,81,14.649375,Di,FALSE,Apr,2018,15,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-04-11,1,1.433,25,3.4392,Mi,FALSE,Apr,2018,15,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-05-09,1,9.08,49,11.118367346938776,Mi,FALSE,Mai,2018,19,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-05-11,2,1.87,9.5,6.081818181818182,Fr,FALSE,Mai,2018,19,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-05-12,4,26.459999999999997,16.5,17.272152777777777,Sa,FALSE,Mai,2018,19,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-06-09,2,23.58,32,21.62533936651584,Sa,FALSE,Jun,2018,23,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-06-11,4,35.845,34.75,18.555291461412153,Mo,FALSE,Jun,2018,24,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-07-09,1,12.09,49,14.80408163265306,Mo,FALSE,Jul,2018,28,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-07-10,1,85.023,418,12.204258373205741,Di,FALSE,Jul,2018,28,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-07-11,1,23.99,48,29.987499999999997,Mi,FALSE,Jul,2018,28,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-07-12,4,21.623,73,9.24286033519553,Do,FALSE,Jul,2018,28,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-08-11,2,34.68,27.5,37.831746031746036,Sa,FALSE,Aug,2018,32,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-08-12,3,30.642,31.333333333333332,18.418366240805266,So,FALSE,Aug,2018,32,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-09-09,2,91.30099999999999,205,24.63783163265306,So,FALSE,Sep,2018,36,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-09-11,1,6.1,42,8.714285714285714,Di,FALSE,Sep,2018,37,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-09-12,2,22.73,25,27.95649350649351,Mi,FALSE,Sep,2018,37,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-09-13,3,40.099999999999994,26.333333333333332,32.75487922705314,Do,FALSE,Sep,2018,37,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-09-14,6,74,47.666666666666664,15.964325167732875,Fr,FALSE,Sep,2018,37,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-09-15,5,46.28,33.6,16.52737902097902,Sa,FALSE,Sep,2018,37,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-09-16,4,39.445,48,13.674216198401174,So,FALSE,Sep,2018,37,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-09-17,2,19.372,104.5,6.541401680672269,Mo,FALSE,Sep,2018,38,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-09-18,3,43.36,34.333333333333336,27.600180995475114,Di,FALSE,Sep,2018,38,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-09-19,1,3.94,40,5.91,Mi,FALSE,Sep,2018,38,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-09-20,2,38.563,102,19.399908053265694,Do,FALSE,Sep,2018,38,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-09-21,3,36.44,42,17.873646723646722,Fr,FALSE,Sep,2018,38,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-09-22,2,25.92,38.5,18.46022222222222,Sa,FALSE,Sep,2018,38,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-09-23,3,99.11000000000001,110,37.36521739130435,So,FALSE,Sep,2018,38,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-09-24,3,33.01,23,28.310594668489408,Mo,FALSE,Sep,2018,39,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-09-25,1,43.73,60,43.73,Di,FALSE,Sep,2018,39,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-09-26,2,40.79,27,45.194117647058825,Mi,FALSE,Sep,2018,39,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-09-27,1,4.74,6,47.4,Do,FALSE,Sep,2018,39,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-09-28,1,3.07,4,46.05,Fr,FALSE,Sep,2018,39,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-09-29,1,44.713,154,17.42064935064935,Sa,FALSE,Sep,2018,39,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-09-30,1,44.536,153,17.46509803921569,So,FALSE,Sep,2018,39,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-10-09,1,15.5,60,15.5,Di,FALSE,Okt,2018,41,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-10-10,4,49.641999999999996,38,22.258027146464645,Mi,FALSE,Okt,2018,41,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-10-11,3,44.796,78.33333333333333,13.188092267517773,Do,FALSE,Okt,2018,41,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-10-12,1,24.89,44,33.940909090909095,Fr,FALSE,Okt,2018,41,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-10-13,1,7.23,13,33.36923076923077,Sa,FALSE,Okt,2018,41,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-10-14,1,3.917,83,2.831566265060241,So,FALSE,Okt,2018,41,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-10-15,4,67.284,103.25,19.068246256412927,Mo,FALSE,Okt,2018,42,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-10-16,2,13.719999999999999,19.5,20.95263157894737,Di,FALSE,Okt,2018,42,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-10-17,1,12.55,21,35.85714285714286,Mi,FALSE,Okt,2018,42,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-10-18,2,7.327,70.5,8.081895104895105,Do,FALSE,Okt,2018,42,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-10-19,2,57.672000000000004,116,19.499826086956524,Fr,FALSE,Okt,2018,42,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-10-20,1,8.186,296,1.6593243243243243,Sa,FALSE,Okt,2018,42,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-10-21,1,11.07,32,20.75625,So,FALSE,Okt,2018,42,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-10-22,3,26.3,39,13.496507936507937,Mo,FALSE,Okt,2018,43,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-10-23,1,12.291,23,32.063478260869566,Di,FALSE,Okt,2018,43,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-10-24,2,16.663,41.5,11.479444444444443,Mi,FALSE,Okt,2018,43,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-10-25,3,23.47,22.666666666666668,22.984796380090497,Do,FALSE,Okt,2018,43,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-10-26,4,60.611,23.25,32.06404545454546,Fr,FALSE,Okt,2018,43,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-10-27,3,50.543,59,16.861304147465436,Sa,FALSE,Okt,2018,43,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-10-28,5,101.479,76.6,15.602252653806461,So,FALSE,Okt,2018,43,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-10-29,2,13.75,37,8.731428571428571,Mo,FALSE,Okt,2018,44,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
50995,2018-10-30,2,10.927,35.5,18.117593984962404,Di,FALSE,Okt,2018,44,RAPID,COMPACT TRI RAPID,TYPE 2;CHAdeMO;CCS,FREE,PUBLIC,50,43,-3.8618798868061077,56.62005719926261
